Frame	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
6294	31.465	1087.96753	409.62924	1550.76489	1004.73395	329.0524	1572.13708	735.31122	67.26266	1642.04358
6295	31.47	1086.54297	401.93192	1569.9187	1000.64764	322.59711	1584.69043	723.38397	63.65953	1632.69263
6296	31.475	1082.79028	394.27356	1587.08899	994.88477	315.87048	1594.60193	711.99731	60.56517	1622.60144
6297	31.48	1078.46667	386.31146	1603.47754	988.95496	309.40283	1604.76514	701.07733	58.11309	1611.97168
6298	31.485	1073.22668	378.09982	1618.6604	982.62805	302.72656	1613.78308	690.79218	56.21363	1600.80212
6299	31.49	1067.16345	369.94254	1632.59778	975.62616	296.11057	1621.78638	681.18756	54.85464	1589.22925
6300	31.495	1060.37671	361.60953	1645.45337	968.36267	289.65652	1628.75049	672.08698	53.92212	1577.48621
6301	31.5	1052.91235	353.43362	1656.90894	960.84009	283.28665	1634.71143	663.53064	53.33984	1565.52698
6302	31.505	1044.90845	345.46436	1667.1322	952.98895	277.13141	1639.62061	655.53662	52.98267	1553.25208
6303	31.51	1036.53149	337.82883	1676.06677	944.67017	271.16083	1643.52197	648.12524	52.88027	1540.81763
6304	31.515	1027.52478	330.30768	1683.81848	936.2171	265.49042	1646.40784	641.2561	52.98009	1528.20337
6305	31.52	1019.34198	323.29242	1690.19507	927.51947	260.129	1648.2887	634.91797	53.11662	1515.54712
6306	31.525	1007.92548	316.41739	1695.08655	918.9693	255.00368	1649.24109	628.96466	53.31208	1502.89624
6307	31.53	998.46527	310.14026	1699.06738	910.14801	250.3132	1649.21033	623.47046	53.60399	1490.19629
6308	31.535	988.94312	304.14072	1701.79163	901.51917	245.86122	1648.29395	618.37451	53.8824	1477.46851
6309	31.54	979.27338	298.87405	1703.35242	892.72241	241.834	1646.54297	613.51892	54.28307	1464.66345
6310	31.545	969.10718	293.68585	1703.70264	884.09369	238.09424	1643.82532	609.03351	54.57723	1451.84534
6311	31.55	958.04907	289.35687	1702.54712	875.65656	234.75208	1640.38428	604.97394	54.79002	1439.13623
6312	31.555	949.71503	285.23477	1701.04834	867.39392	231.71147	1636.13843	600.98627	54.83401	1426.45068
6313	31.56	940.12677	281.78461	1698.49622	859.18848	229.12506	1631.06421	597.34259	54.72593	1413.82263
6314	31.565	930.74835	278.89609	1694.71875	851.19226	226.82632	1625.2959	593.73303	54.52779	1401.25
6315	31.57	921.61658	276.48306	1689.9657	843.58356	224.75775	1618.76929	590.32648	54.03518	1388.71582
6316	31.575	912.86804	274.58612	1684.46252	835.99902	223.06734	1611.62854	587.05627	53.26905	1376.27026
6317	31.58	904.22467	273.15384	1678.02161	828.7619	221.68246	1603.76196	583.86273	52.09128	1363.90137
6318	31.585	895.83813	272.20251	1670.80908	821.41095	220.44637	1595.3374	580.66882	50.35255	1352.2301
6319	31.59	887.64423	271.49969	1662.76208	814.51575	219.60349	1586.30884	577.63745	48.84216	1339.53064
6320	31.595	879.51062	271.33167	1654.20361	807.86432	218.9538	1576.78564	574.6427	46.80151	1327.39587
6321	31.6	871.99445	271.27945	1644.59216	801.35553	218.49301	1566.68091	571.95636	45.04403	1314.87805
6322	31.605	864.74158	271.74762	1634.36792	795.14734	218.16173	1556.01575	568.95154	42.53569	1302.78503
6323	31.61	857.76624	272.4064	1623.48315	788.97595	217.99644	1544.83252	566.04199	39.76092	1290.6615
6324	31.615	850.9834	273.36731	1611.90662	783.09277	217.96629	1533.12	562.9809	36.60513	1278.60022
6325	31.62	844.36115	274.45831	1599.61108	777.34277	218.00648	1520.95129	559.89691	33.22021	1266.63806
6326	31.625	837.94641	275.80933	1586.77478	771.76459	218.08629	1508.28577	556.90302	29.52078	1254.61926
6327	31.63	831.62775	277.27466	1573.25159	766.20532	218.19841	1495.12866	553.92041	25.41873	1242.49158
6328	31.635	825.54749	278.80722	1559.16418	760.86871	218.33354	1481.45679	550.98431	20.99868	1230.26953
6329	31.64	819.57349	280.45959	1544.46631	755.63293	218.41191	1467.33606	548.00293	16.3919	1218.02673
6330	31.645	813.81732	281.93396	1529.20569	750.43311	218.43456	1452.75037	545.02332	11.48474	1205.67627
6331	31.65	808.17603	283.48672	1513.39917	745.36011	218.37134	1437.73511	542.05066	6.36613	1193.22925
6332	31.655	802.41705	284.92554	1497.02771	740.39685	218.10316	1422.2804	538.99957	0.95625	1180.69946
6333	31.66	796.00977	285.71423	1480.2782	735.38831	217.72006	1406.4342	535.93884	-4.82608	1168.02087
6334	31.665	790.7215	286.74106	1463.09351	730.43542	216.9816	1390.20837	532.97687	-10.99876	1155.37317
6335	31.67	785.6756	287.91022	1445.04761	725.52338	216.09692	1373.59583	530.1994	-17.48568	1142.54907
6336	31.675	780.17523	288.4863	1426.94775	720.63513	214.91675	1356.64038	527.47363	-24.31327	1129.65405
6337	31.68	774.59644	288.76511	1408.32507	715.74506	213.39534	1339.43921	524.8056	-31.51128	1116.58704
6338	31.685	769.07367	288.85376	1389.3429	710.92291	211.5977	1321.85291	522.21368	-39.02295	1103.49268
6339	31.69	763.64282	288.46609	1369.95923	706.12531	209.44598	1304.00671	519.48602	-46.74157	1090.34143
6340	31.695	758.36829	287.71237	1350.39575	701.62152	207.01884	1285.97571	516.76196	-54.86848	1077.31592
6341	31.7	752.83923	286.46057	1330.31873	696.57135	203.85866	1267.5907	514.06268	-63.53172	1064.44104
6342	31.705	747.64886	284.75024	1309.99573	691.98962	200.41136	1248.99792	511.41418	-72.6312	1051.7699
6343	31.71	742.44153	282.63281	1289.20264	687.52319	196.60741	1230.19409	508.94498	-82.11973	1039.23853
6344	31.715	737.46094	280.17206	1267.98352	683.09473	192.36043	1211.03491	506.44928	-92.23464	1027.11218
6345	31.72	732.51453	277.37637	1246.18152	678.69818	187.62965	1191.65002	504.06232	-102.7851	1015.16681
6346	31.725	727.64453	274.01929	1223.98035	674.49469	182.47394	1172.04333	501.63373	-113.74515	1003.49829
6347	31.73	722.87195	270.29175	1201.42664	670.32294	176.84024	1152.21545	499.29944	-125.13472	992.35992
6348	31.735	718.42358	265.82938	1178.67932	666.40448	170.64311	1132.26331	496.9646	-136.94061	981.6629
6349	31.74	714.21332	260.80597	1155.69275	662.69971	163.97379	1112.35742	494.72864	-149.10725	971.5166
6350	31.745	710.30365	255.0833	1132.48694	659.1004	156.63011	1092.46899	492.54245	-161.55585	961.93976
6351	31.75	706.69183	248.69823	1109.20178	655.70428	148.84071	1072.86963	490.25504	-174.21642	952.85382
6352	31.755	703.00061	241.67461	1086.21082	652.1347	140.37759	1053.33862	487.83362	-186.96834	944.48474
6353	31.76	699.83118	234.00734	1062.64624	649.49115	131.4326	1032.73511	485.25708	-199.93217	936.94446
6354	31.765	697.09094	225.80132	1039.94006	646.40723	121.88212	1013.91998	482.56915	-213.06729	930.38086
6355	31.77	693.52362	216.35594	1016.83221	643.21338	111.79213	995.46027	479.56909	-226.18268	924.8111
6356	31.775	690.54474	206.39374	994.27368	640.12201	101.04701	977.25513	476.27615	-239.19159	920.16205
6357	31.78	687.59344	195.66608	971.99536	637.03961	89.79066	959.55841	473.63028	-253.0472	916.95508
6358	31.785	684.51062	184.218	950.10358	633.88318	77.97399	942.40735	470.28955	-266.32883	914.80298
6359	31.79	681.25928	172.02182	928.67444	630.74097	65.91221	926.74298	466.68063	-279.43979	913.94226
6360	31.795	677.80048	159.1843	907.9021	627.06433	52.76947	910.14331	462.77335	-292.34885	914.23938
6361	31.8	674.08331	145.57079	887.828	623.34119	39.44809	895.16608	458.85422	-304.91437	915.80573
6362	31.805	670.27655	131.32401	868.4837	619.45947	25.63024	881.01587	454.91028	-317.30957	918.39368
6363	31.81	666.18811	116.35219	850.07544	615.32709	11.52832	867.88879	450.84903	-329.18243	922.1629
6364	31.815	661.77203	100.94226	832.71399	610.90887	-2.91773	855.66669	446.73224	-340.7153	926.76526
6365	31.82	657.02032	85.11846	816.52301	606.17908	-17.6713	844.57581	442.58548	-351.64999	932.31451
6366	31.825	651.8584	68.90045	801.56732	601.32843	-32.46331	834.60046	438.38614	-362.10217	938.5766
6367	31.83	646.34924	52.42819	787.87537	596.14984	-47.40304	825.71497	434.22015	-372.15482	945.42419
6368	31.835	640.54572	35.86901	775.54163	590.83331	-62.33498	818.09277	430.12335	-381.89185	952.74695
6369	31.84	634.37622	19.15804	764.60077	585.18134	-77.21432	811.62103	426.21371	-390.93658	960.62122
6370	31.845	627.82697	2.62957	755.16681	579.2478	-91.92899	806.33484	422.67343	-400.30438	968.92865
6371	31.85	620.87268	-13.69458	747.14697	573.12982	-106.50345	802.19067	419.19681	-409.13101	977.63861
6372	31.855	613.48975	-29.69224	740.5152	566.82092	-120.69965	799.16925	416.03326	-417.64566	986.64386
6373	31.86	605.94397	-45.27764	735.12244	560.28595	-134.56789	797.17847	413.02682	-425.9635	995.90704
6374	31.865	598.22455	-60.52561	730.91876	553.54279	-148.01906	796.17859	410.20081	-433.99091	1005.32465
6375	31.87	590.51422	-75.52554	727.72992	547.31989	-161.47556	795.88287	407.63318	-441.79324	1014.96259
6376	31.875	582.84052	-90.16853	725.51508	540.93042	-174.4873	796.53479	405.22476	-449.34216	1024.74683
6377	31.88	575.2713	-104.37083	724.18225	534.50793	-186.96338	797.88611	402.88589	-456.32495	1034.86182
6378	31.885	567.68744	-118.17692	723.66626	528.21075	-199.05423	799.88184	400.76678	-462.77554	1045.33215
6379	31.89	560.16327	-131.57007	723.85144	521.99139	-210.77116	802.52875	398.80652	-468.64594	1056.16785
6380	31.895	552.56659	-144.72554	724.50861	515.78784	-221.97746	805.63483	396.96509	-474.01703	1067.22021
6381	31.9	545.06586	-157.40654	725.75806	509.85953	-232.70033	809.30402	395.3735	-478.64771	1078.62073
6382	31.905	537.67999	-169.71545	727.54633	503.94177	-243.33714	813.36603	394.01321	-482.58545	1090.33533
6383	31.91	530.83966	-181.95518	729.74768	498.23166	-253.36324	817.89178	392.79333	-485.76614	1102.27539
6384	31.915	523.93701	-193.69533	732.51721	492.67819	-262.92685	822.80255	391.67853	-488.15021	1114.48413
6385	31.92	517.14008	-205.16148	735.63092	487.25906	-272.10275	828.06116	390.68442	-489.51364	1126.87708
6386	31.925	510.58984	-216.36752	739.10126	481.97604	-280.81378	833.69196	389.802	-489.95691	1139.43652
6387	31.93	504.15317	-227.13574	742.98615	476.94397	-289.13956	839.60114	389.1824	-489.91733	1152.13782
6388	31.935	497.66812	-237.95653	747.0838	471.95111	-297.14337	845.83569	388.88321	-489.22818	1164.98047
6389	31.94	491.31647	-248.40292	751.68787	467.12314	-304.8537	852.32184	388.93936	-487.99323	1177.94788
6390	31.945	485.09085	-258.44348	756.53845	462.39804	-312.08304	859.13147	389.32758	-486.21548	1191.00488
6391	31.95	478.98947	-268.28137	761.78973	457.88184	-318.91211	866.19647	389.93796	-483.73474	1204.09875
6392	31.955	472.93842	-277.81076	767.34668	453.5289	-325.30618	873.54126	390.95041	-480.255	1217.18066
6393	31.96	467.09161	-287.06763	773.20972	449.37799	-331.35458	881.05194	392.21661	-475.86069	1230.13306
6394	31.965	461.46637	-295.91815	779.3595	445.47247	-336.90402	888.74841	393.81363	-470.83981	1242.90161
6395	31.97	455.93668	-304.30884	785.75311	441.65228	-341.99121	896.60181	395.79803	-465.13196	1255.40857
6396	31.975	450.60593	-312.13428	792.48706	438.18469	-346.53403	904.57074	398.22879	-458.71158	1267.66101
6397	31.98	445.43195	-319.45139	799.36255	434.90817	-350.49408	912.63959	400.88275	-451.89413	1279.42383
6398	31.985	440.55405	-326.25278	806.42926	431.83273	-353.89554	920.62567	403.78833	-444.4436	1290.84424
6399	31.99	435.95059	-332.36417	813.5365	429.03348	-356.67084	928.74866	406.89972	-436.56577	1301.73804
6400	31.995	431.67188	-337.82843	820.85455	426.55231	-358.98343	936.70007	410.1105	-428.22745	1312.10059
6401	32	427.78232	-342.66818	828.11908	424.35434	-360.68869	944.58374	413.60834	-419.54575	1322.02014
6402	32.005	424.13745	-346.96402	835.46667	422.43686	-361.85995	952.3703	417.25067	-410.43738	1331.36304
6403	32.01	420.71353	-350.64957	842.7995	420.71033	-362.44543	960.03943	421.19238	-401.16541	1340.1748
6404	32.015	417.45944	-353.68784	849.98877	419.19852	-362.57849	967.50494	425.34018	-391.61859	1348.53503
6405	32.02	414.40082	-356.14142	857.22992	417.92459	-362.14261	974.83197	429.79108	-381.82327	1356.32788
6406	32.025	411.56323	-358.06247	864.28119	416.86737	-361.23889	981.99194	434.40024	-371.77554	1363.67188
6407	32.03	408.98734	-359.32181	871.34454	416.05066	-359.83112	988.93719	439.18817	-361.55426	1370.45752
6408	32.035	406.75381	-360.07687	878.25256	415.52682	-357.99817	995.65771	444.19952	-351.08145	1376.72095
6409	32.04	404.85175	-360.34641	884.93176	415.28094	-355.59134	1002.19324	449.43182	-340.42599	1382.50415
6410	32.045	403.21182	-360.02817	891.41833	415.26205	-352.84506	1008.35669	454.81125	-329.61118	1387.80945
6411	32.05	401.7485	-359.22733	897.72705	415.45877	-349.60812	1014.31335	460.45224	-318.64536	1392.62354
6412	32.055	400.435	-357.95096	903.76251	415.85315	-345.99326	1019.96204	466.19583	-307.39252	1396.86926
6413	32.06	399.42081	-356.15219	909.53992	416.49612	-341.95145	1025.20459	472.16742	-296.06039	1400.53967
6414	32.065	398.5983	-353.86719	915.0235	417.36737	-337.44702	1030.17163	478.32062	-284.5256	1403.74854
6415	32.07	398.08926	-351.06073	920.16565	418.46332	-332.61145	1034.67065	484.58923	-272.83942	1406.34583
6416	32.075	397.96609	-347.82614	924.96149	419.78796	-327.39105	1038.81238	490.97272	-261.01297	1408.43591
6417	32.08	398.13901	-344.21573	929.29077	421.40668	-321.75616	1042.54468	497.42404	-249.11989	1410.01172
6418	32.085	398.55637	-340.15237	933.28326	423.29654	-315.85834	1045.83008	503.86627	-237.12248	1411.08179
6419	32.09	399.21997	-335.62466	936.85236	425.3136	-309.50159	1048.70825	510.48972	-225.08353	1411.573
6420	32.095	400.07269	-330.71375	940.05347	427.57956	-302.91147	1051.12122	517.21899	-212.9922	1411.64319
6421	32.1	401.13358	-325.25769	942.79541	430.03531	-295.89926	1053.1322	524.14801	-200.89938	1411.1897
6422	32.105	402.47244	-319.44733	945.13458	432.71982	-288.65567	1054.65405	531.14874	-188.72452	1410.21069
6423	32.11	403.94525	-313.15976	946.99982	435.61636	-281.19485	1055.74768	538.34155	-176.67514	1408.75513
6424	32.115	405.9628	-306.90479	948.41156	438.75131	-273.3988	1056.43921	545.6366	-164.54784	1406.87122
6425	32.12	408.19986	-300.23468	949.33356	442.14926	-265.38419	1056.62659	552.84485	-152.44884	1404.54749
6426	32.125	410.64322	-293.23779	949.77606	445.60513	-257.01477	1056.33826	559.98865	-140.32645	1401.75244
6427	32.13	413.35464	-285.935	949.79639	449.50208	-248.77499	1055.57581	567.28412	-128.28612	1398.56079
6428	32.135	416.20557	-278.42532	949.30573	453.42719	-240.25259	1054.34839	574.62646	-116.26971	1394.96704
6429	32.14	419.39789	-270.67035	948.39465	457.60953	-231.49554	1052.72681	582.16162	-104.38949	1390.95093
6430	32.145	422.72583	-262.62836	947.06848	462.0199	-222.61275	1050.57898	589.74432	-92.58801	1386.51306
6431	32.15	426.30695	-254.48892	945.12158	466.57474	-213.5817	1048.07263	597.42548	-80.85168	1381.71277
6432	32.155	430.21088	-246.03766	942.82349	471.3905	-204.45035	1045.03833	605.19318	-69.26748	1376.52551
6433	32.16	434.39294	-237.50375	940.0011	476.40509	-195.17276	1041.6261	612.98364	-57.65797	1371.04517
6434	32.165	438.86066	-228.81963	936.84357	481.64944	-185.82849	1037.79773	620.72729	-46.15469	1365.15027
6435	32.17	443.65057	-220.09401	933.10614	487.05127	-176.46204	1033.50696	628.50555	-34.73079	1359.05017
6436	32.175	448.69672	-211.23973	928.96924	492.737	-167.04144	1028.85339	636.29694	-23.25846	1352.57629
6437	32.18	453.86252	-202.33655	924.46045	498.63101	-157.53407	1023.81152	644.33484	-12.17442	1345.77148
6438	32.185	459.21423	-193.3868	919.52722	504.70749	-148.09341	1018.37445	652.52411	-1.13659	1338.7063
6439	32.19	464.8342	-184.26559	914.22565	510.95355	-138.57155	1012.6145	660.73773	9.77712	1331.32617
6440	32.195	470.6832	-175.1743	908.54865	517.38739	-129.08435	1006.47217	669.01154	20.60414	1323.71362
6441	32.2	476.819	-166.04057	902.47455	523.9978	-119.56118	999.98242	677.33643	31.32592	1315.81885
6442	32.205	483.21124	-156.88637	896.09235	530.85889	-110.11613	993.17004	685.71771	41.88589	1307.73914
6443	32.21	489.94644	-147.80605	889.31116	537.99255	-100.68946	986.08087	693.91675	52.24774	1299.47314
6444	32.215	496.94662	-138.75555	882.21875	545.28821	-91.36873	978.70117	702.6217	62.57541	1291.02588
6445	32.22	504.11859	-129.6732	874.7829	552.74017	-82.07436	971.00165	711.16687	72.65552	1282.42578
6446	32.225	511.52359	-120.6246	867.07672	560.38599	-72.86005	963.03198	719.75824	82.54642	1273.71997
6447	32.23	519.07825	-111.63941	859.10095	568.13348	-63.71225	954.92651	728.31482	92.13705	1264.99719
6448	32.235	526.90363	-102.65659	850.86261	576.16455	-54.66422	946.57489	736.87665	101.47261	1256.21252
6449	32.24	534.96991	-93.93102	842.49359	584.3855	-45.80658	938.06427	745.41974	110.68871	1247.37439
6450	32.245	543.33972	-85.23205	833.83221	592.63733	-37.1459	929.39819	753.72186	119.58903	1238.63586
6451	32.25	552.02069	-76.6513	825.05493	601.24261	-28.45497	920.62244	761.93085	128.30025	1229.93188
6452	32.255	560.83752	-68.13307	816.05933	609.83636	-19.92057	911.79517	770.1109	136.82793	1221.31555
6453	32.26	569.93097	-59.65406	806.99182	618.17987	-11.65476	902.84387	778.15442	145.11069	1212.81189
6454	32.265	579.2099	-51.16076	797.85168	627.67572	-3.14352	893.89313	786.20844	153.10547	1204.51685
6455	32.27	588.6897	-42.77491	788.58966	636.8244	5.12219	884.96344	794.15375	160.94035	1196.33264
6456	32.275	598.40332	-34.38601	779.28131	646.13739	13.29867	875.97668	802.09668	168.44185	1188.32007
6457	32.28	608.32642	-26.13933	770.05432	655.47552	21.33088	867.04407	809.87494	175.78679	1180.59216
6458	32.285	618.56873	-18.02513	760.89038	665.10516	29.2068	858.27863	817.50122	183.00444	1173.06653
6459	32.29	629.00159	-10.00043	751.7431	674.78711	36.98792	849.6059	824.95514	190.05127	1165.81604
6460	32.295	639.56799	-2.11717	742.78693	684.53644	44.61859	841.12549	832.2486	196.93187	1158.85962
6461	32.3	650.38116	5.64776	733.99091	693.58844	51.83076	832.61743	839.81	203.33932	1152.22803
6462	32.305	661.13507	13.40119	725.43555	704.44324	59.5506	824.78387	847.03174	209.79825	1145.89709
6463	32.31	672.0741	21.06242	717.13965	714.46985	66.87733	817.09497	854.19843	216.05795	1139.854
6464	32.315	683.01001	28.72615	709.21564	724.45135	74.12044	809.70856	861.46674	222.17061	1134.18445
6465	32.32	693.84528	36.17887	701.67798	734.44427	81.28975	802.68066	868.68353	228.15633	1128.90796
6466	32.325	704.71967	43.53167	694.59381	744.4527	88.32263	796.09644	875.87793	234.18468	1123.8894
6467	32.33	715.4798	50.77727	687.94763	754.38934	95.37024	789.94006	883.1673	240.12325	1119.32739
6468	32.335	726.13794	57.89555	681.85852	764.05243	102.31093	784.22955	890.41168	245.99039	1115.10303
6469	32.34	736.46606	65.03327	676.25848	774.02478	108.78855	779.05945	897.8299	251.76813	1111.15552
6470	32.345	746.98737	71.81145	671.24127	783.52539	115.51671	774.3905	905.23926	257.45831	1107.76526
6471	32.35	757.3291	78.84653	666.68976	793.06305	122.1839	770.21112	912.68219	263.00787	1104.69153
6472	32.355	767.12885	85.85911	662.65259	802.40833	128.78627	766.5603	920.1911	268.45938	1102.20471
6473	32.36	776.88849	92.88432	659.17743	811.59711	135.37083	763.35797	927.68134	273.71304	1100.15991
6474	32.365	786.40204	99.84005	656.15894	820.62549	141.92291	760.69867	935.02057	278.79956	1098.67639
6475	32.37	795.60663	106.69501	653.65228	829.63495	148.56952	758.53802	942.21368	283.77264	1097.8728
6476	32.375	805.53143	114.26609	651.45844	838.64594	155.2394	756.77887	949.0874	288.39563	1097.55347
6477	32.38	815.21851	121.41518	649.63574	847.42804	161.70963	755.45721	955.54132	292.7363	1097.86401
